parent,child,lambda_val,child_size
547,446,6.542062410129626,1
553,327,9.48767926052495,1
553,363,9.48767926052495,1
553,338,9.48767926052495,1
553,336,9.48767926052495,1
553,337,9.48767926052495,1
554,69,3.330392239611463,1
554,374,3.330392239611463,1
554,428,3.330392239611463,1
554,30,3.330392239611463,1
554,437,3.330392239611463,1
554,45,3.330392239611463,1
546,559,3.1734674508667498,7
546,560,3.1734674508667498,20
549,291,3.39607705424141,1
549,442,3.39607705424141,1
549,71,3.39607705424141,1
549,81,3.39607705424141,1
549,271,3.39607705424141,1
550,322,3.44461309174693,1
551,472,4.306863441995917,1
555,431,4.0700846142380875,1
556,160,4.080330516553469,1
557,393,3.757603288842955,1
558,389,3.943965722260324,1
543,85,9.749537064070909,1
547,172,15.74403068577153,1
547,26,15.74403068577153,1
547,44,15.74403068577153,1
547,28,15.74403068577153,1
547,49,15.74403068577153,1
559,349,3.338442607044014,1
560,61,3.2033735054470376,1
550,561,3.4543705559521354,18
550,562,3.4543705559521354,25
551,214,4.593886850803661,1
555,234,4.832228961655161,1
556,150,5.593855027888154,1
557,391,4.556987978570144,1
558,8,3.986701175970133,1
543,92,9.749537064070909,1
543,78,9.749537064070909,1
543,98,9.749537064070909,1
543,77,9.749537064070909,1
543,84,9.749537064070909,1
543,89,9.749537064070909,1
559,330,3.4102288148662057,1
560,179,3.2208411723507155,1
561,266,3.51846819923515,1
562,350,3.4543705559521354,1
551,230,4.716072743226766,1
555,243,5.050464774183267,1
556,167,5.657933043881837,1
556,169,5.657933043881837,1
557,125,4.702587357279603,1
558,141,4.138834054914534,1
559,176,3.428078587790254,1
559,16,3.428078587790254,1
559,426,3.428078587790254,1
559,177,3.428078587790254,1
559,149,3.428078587790254,1
560,448,3.3099619462235963,1
561,76,3.602169570222368,1
562,261,3.609385559452776,1
551,237,5.106890721354707,1
551,221,5.106890721354707,1
551,223,5.106890721354707,1
555,245,5.26136152721445,1
556,166,8.16734509261995,1
557,182,4.831706119065008,1
558,376,5.0033727351639365,1
560,563,3.3443380228254003,6
560,564,3.3443380228254003,11
561,198,3.914766404363111,1
562,565,3.6216862744749667,11
562,566,3.6216862744749667,12
551,238,5.106890721354707,1
555,235,5.947889385298484,1
556,474,8.66796848275992,1
557,397,4.831706119065008,1
558,387,5.388748941582139,1
558,12,5.388748941582139,1
558,10,5.388748941582139,1
558,6,5.388748941582139,1
558,396,5.388748941582139,1
563,258,3.3741740121791204,1
564,345,3.3647925267900862,1
561,270,4.0486422060615785,1
565,485,3.6216862744749667,1
566,254,4.033801877268086,1
551,225,5.106890721354707,1
555,161,6.229597785941576,1
556,466,9.66908704660867,1
557,195,5.016441251761019,1
557,394,5.016441251761019,1
557,385,5.016441251761019,1
557,392,5.016441251761019,1
557,386,5.016441251761019,1
563,263,3.3856668316174705,1
563,404,3.3856668316174705,1
563,405,3.3856668316174705,1
563,267,3.3856668316174705,1
563,368,3.3856668316174705,1
564,434,3.5111258071430878,1
564,430,3.5111258071430878,1
564,343,3.5111258071430878,1
561,378,4.112981624583897,1
565,116,4.1075330189006625,1
566,488,4.033801877268086,1
551,247,5.114220123621327,1
555,248,6.300156276206607,1
556,39,10.565673541167293,1
564,339,3.695335276321548,1
561,82,4.4009627231541915,1
565,479,4.766405632456563,1
566,567,4.401365674136259,5
566,568,4.401365674136259,5
551,227,5.54784997559128,1
555,155,7.433617366044314,1
556,165,10.567221888749433,1
556,158,10.567221888749433,1
556,469,10.567221888749433,1
556,153,10.567221888749433,1
556,152,10.567221888749433,1
564,269,4.294979844781978,1
561,353,4.494264412949295,1
565,476,5.236201978720457,1
565,255,5.236201978720457,1
567,478,4.401365674136259,1
567,498,4.401365674136259,1
567,486,4.401365674136259,1
567,489,4.401365674136259,1
567,490,4.401365674136259,1
568,494,11.975837496010927,1
568,497,11.975837496010927,1
568,492,11.975837496010927,1
568,484,11.975837496010927,1
568,496,11.975837496010927,1
551,132,6.176312714368491,1
555,173,9.138386004541571,1
564,325,4.415356014543256,1
564,59,4.415356014543256,1
564,341,4.415356014543256,1
564,259,4.415356014543256,1
564,57,4.415356014543256,1
561,399,4.5297443821505405,1
565,477,6.1987858101299915,1
551,249,6.348640016829788,1
555,151,9.367984204056851,1
555,159,9.367984204056851,1
555,157,9.367984204056851,1
555,174,9.367984204056851,1
555,154,9.367984204056851,1
561,257,4.586562531613961,1
565,51,6.591358636401825,1
565,375,6.591358636401825,1
565,364,6.591358636401825,1
565,180,6.591358636401825,1
565,58,6.591358636401825,1
551,229,6.442205748997349,1
561,388,4.789519143126519,1
551,146,7.368005324850826,1
561,256,4.898587086460189,1
551,147,7.607036490769588,1
551,13,7.607036490769588,1
551,143,7.607036490769588,1
561,274,4.995837272193847,1
551,138,7.607036490769588,1
561,347,5.676430048320822,1
551,242,8.310777144585929,1
551,148,8.310777144585929,1
551,240,8.310777144585929,1
551,241,8.310777144585929,1
551,246,8.310777144585929,1
561,273,5.980062343539279,1
561,56,5.980062343539279,1
561,264,5.980062343539279,1
561,60,5.980062343539279,1
561,62,5.980062343539279,1
