parent,child,lambda_val,child_size
500,501,1.3139691836059049,110
500,502,1.3139691836059049,390
501,503,1.388923840643312,12
501,504,1.388923840643312,98
502,505,1.3682464478269876,12
502,506,1.3682464478269876,378
503,462,3.357255942168525,1
504,30,1.458562831216217,1
504,408,1.458562831216217,1
504,351,1.458562831216217,1
504,29,1.458562831216217,1
505,236,3.47699012662143,1
506,32,1.4414144910031048,1
503,293,3.567512568858345,1
504,446,1.6882263588179054,1
505,460,3.6028394719146206,1
506,47,1.5180478383865303,1
503,458,8.782969946552539,1
504,406,1.9837011220752714,1
505,31,4.090172789917675,1
506,42,1.5250039316314739,1
503,471,9.804228846783516,1
504,294,2.3377938465713224,1
505,33,4.276661817948357,1
506,252,1.571999991894212,1
503,461,9.995589781685947,1
504,366,2.562523617014593,1
505,38,6.013502501493039,1
506,183,1.610760891161348,1
503,455,11.264219814128289,1
504,303,2.6530755332441918,1
505,355,7.161789879618603,1
506,372,1.695634294667141,1
503,459,13.4308463698602,1
504,507,2.7028923623909487,16
504,508,2.7028923623909487,73
505,48,10.022104523369991,1
506,448,1.7467602898327896,1
503,451,13.4308463698602,1
503,468,13.4308463698602,1
503,463,13.4308463698602,1
503,453,13.4308463698602,1
503,454,13.4308463698602,1
507,420,2.779543102100902,1
508,509,2.7360823964975927,17
508,510,2.7360823964975927,56
505,44,13.680612528343818,1
505,26,13.680612528343818,1
505,172,13.680612528343818,1
505,28,13.680612528343818,1
505,49,13.680612528343818,1
506,4,1.7847102650391702,1
507,418,3.1326603423275325,1
509,310,2.7360823964975927,1
510,163,2.8563057233705984,1
506,495,1.7916606180129693,1
507,401,5.032538951960675,1
509,413,2.7360823964975927,1
510,308,3.1538320580078767,1
506,452,1.8056960406747231,1
507,210,5.532889094790592,1
509,320,2.8414993367880204,1
510,27,3.1666269028790635,1
506,511,1.8223100620041397,102
506,512,1.8223100620041397,266
507,513,5.830972063664733,6
507,514,5.830972063664733,6
509,417,3.7587228540086066,1
510,315,3.1678308017263523,1
511,145,2.128539138741923,1
512,399,1.8864119512159865,1
513,424,5.830972063664733,1
514,220,7.195626093991649,1
509,402,3.9674817144254186,1
510,323,3.2610954090557343,1
510,307,3.2610954090557343,1
511,515,2.1325358083135146,28
511,516,2.1325358083135146,73
512,96,1.9040205578139273,1
513,410,5.925933946404817,1
513,423,5.925933946404817,1
513,419,5.925933946404817,1
513,411,5.925933946404817,1
513,421,5.925933946404817,1
514,204,11.111769795562038,1
514,207,11.111769795562038,1
514,219,11.111769795562038,1
514,203,11.111769795562038,1
514,215,11.111769795562038,1
509,302,4.250003742999325,1
510,304,3.2610954090557343,1
515,211,2.1325358083135146,1
516,517,2.3619841105579384,12
516,518,2.3619841105579384,61
512,450,1.910265743805241,1
509,449,4.986341504520426,1
510,205,3.2659522944586215,1
515,162,2.6814733285399175,1
517,167,2.70522893372699,1
518,126,2.362183398670802,1
512,190,2.0332680730614103,1
509,473,6.119684936910232,1
510,519,3.482195829693232,17
510,520,3.482195829693232,31
515,41,2.925652467613421,1
517,164,3.9121444063800217,1
518,521,2.4710554777104954,22
518,522,2.4710554777104954,38
512,523,2.131629642326133,6
512,524,2.131629642326133,256
509,414,7.432348922659534,1
519,295,3.482195829693232,1
520,312,3.5159357528060795,1
515,35,2.9896240673887595,1
517,166,4.198786616226464,1
521,228,2.764736854104805,1
522,233,2.4710554777104954,1
523,45,2.131629642326133,1
524,72,2.1361726522150337,1
509,416,9.435412475751574,1
519,305,4.113338915477882,1
520,525,3.8545479416429536,9
520,526,3.8545479416429536,21
515,435,3.102076294541875,1
517,169,8.985824424741793,1
521,431,2.8178722116446444,1
522,457,2.648050044890502,1
523,338,9.007842738410163,1
523,337,9.007842738410163,1
523,327,9.007842738410163,1
523,336,9.007842738410163,1
523,363,9.007842738410163,1
524,250,2.1881915126873897,1
509,415,11.151287217118039,1
519,213,4.243692565442939,1
525,283,3.8545479416429536,1
526,292,4.6492539094297065,1
515,527,3.129158469833107,16
515,528,3.129158469833107,7
517,469,10.013255745471774,1
521,318,2.8877376019827667,1
522,369,3.1175303391803726,1
524,379,2.2062118710878424,1
509,412,12.596541646790598,1
519,300,4.271597439252599,1
525,297,4.091519159213405,1
526,301,5.2532518111725635,1
527,34,3.7041169089967414,1
528,438,4.380921139282676,1
517,466,11.099358935903776,1
521,234,3.286072909327644,1
522,247,3.1534420384698856,1
524,116,2.2439541542104062,1
509,285,12.64169126798133,1
509,409,12.64169126798133,1
509,407,12.64169126798133,1
509,400,12.64169126798133,1
509,43,12.64169126798133,1
519,317,4.687054434395511,1
525,311,4.39971654654583,1
526,276,5.304632210514991,1
527,333,3.8876106794362575,1
528,326,6.412756265060719,1
517,165,12.068084849338502,1
521,231,3.4275243950929997,1
521,464,3.4275243950929997,1
521,156,3.4275243950929997,1
522,137,3.506073864465433,1
