parent,child,lambda_val,child_size
500,501,0.5364380636749873,100
500,502,0.5364380636749873,400
501,503,1.3561581874790396,23
501,504,1.3561581874790396,77
502,505,0.6262964583451033,20
502,506,0.6262964583451033,380
503,351,3.7924494415729058,1
504,355,2.048364027983074,1
505,473,1.988394609650379,1
505,450,1.988394609650379,1
505,55,1.988394609650379,1
505,452,1.988394609650379,1
506,507,1.554380548106088,36
506,508,1.554380548106088,344
503,276,3.972039095013668,1
504,322,2.3877760977478304,1
504,29,2.3877760977478304,1
504,40,2.3877760977478304,1
504,163,2.3877760977478304,1
505,293,3.4123455825012186,1
507,228,2.4681393966187133,1
508,509,1.582635428258091,22
508,510,1.582635428258091,322
503,301,3.9829750197987224,1
504,408,2.3877760977478304,1
505,465,3.41338703780008,1
507,171,2.7693165255355994,1
509,511,1.5981399851416576,7
509,512,1.5981399851416576,15
510,513,1.6034867152329937,25
510,514,1.6034867152329937,297
503,515,5.677506356052209,14
503,516,5.677506356052209,6
504,302,2.630876718459259,1
505,33,3.803332289753442,1
507,155,2.7926864207232294,1
511,438,5.073273965142739,1
512,188,3.0049991483145218,1
513,445,3.1979639598992198,1
514,0,1.706474592645556,1
515,36,5.928558692664766,1
516,290,5.677506356052209,1
504,323,2.784455312191747,1
505,460,4.444449276720089,1
507,226,3.5064549669335534,1
511,447,8.942957502881733,1
512,46,3.8274476216559217,1
513,77,3.9682031841996173,1
514,71,1.7093494546011747,1
515,281,6.812858289816319,1
516,283,5.876042968981808,1
516,296,5.876042968981808,1
516,292,5.876042968981808,1
516,313,5.876042968981808,1
516,449,5.876042968981808,1
504,285,3.4245509419247,1
505,455,5.2774417859573965,1
507,235,3.8273486095273324,1
511,439,10.507224857746056,1
511,326,10.507224857746056,1
511,356,10.507224857746056,1
511,440,10.507224857746056,1
511,168,10.507224857746056,1
512,342,4.043267981874918,1
513,83,4.300194607171535,1
514,251,1.7852077182997235,1
515,299,8.88493729047085,1
504,517,3.685946250448075,35
504,518,3.685946250448075,33
505,471,5.337924889143084,1
507,248,3.930164645033464,1
512,333,6.895794570788352,1
513,84,6.502712088662471,1
514,114,1.9493535455696025,1
515,280,10.021625687213547,1
517,27,3.892960032157123,1
518,519,3.8245273930378536,5
518,520,3.8245273930378536,28
505,451,6.088879457080496,1
507,150,3.930164645033464,1
507,160,3.930164645033464,1
507,157,3.930164645033464,1
507,152,3.930164645033464,1
512,427,7.816048852511957,1
513,92,6.824833052917533,1
514,521,1.974077862022445,7
514,522,1.974077862022445,286
515,282,11.661070606024516,1
517,423,3.929369225330511,1
519,213,3.8245273930378536,1
519,324,3.8245273930378536,1
519,317,3.8245273930378536,1
519,314,3.8245273930378536,1
519,294,3.8245273930378536,1
520,424,5.222146233053954,1
505,468,7.381118620010051,1
507,161,3.930164645033464,1
512,23,8.367059021367883,1
513,191,7.093274782252711,1
521,179,3.028708664412445,1
522,108,2.068749656934538,1
515,278,11.904822429813256,1
517,413,4.106310420980183,1
520,523,5.887078164746134,12
520,524,5.887078164746134,15
505,454,10.871101530144086,1
507,525,3.9525139215982006,8
507,526,3.9525139215982006,17
512,16,8.367059021367883,1
513,78,8.36666322802524,1
521,429,3.028708664412445,1
522,270,2.073297914593705,1
515,286,13.501991289204437,1
517,527,4.207543782576459,10
517,528,4.207543782576459,22
523,208,5.887078164746134,1
524,209,5.887078164746134,1
505,453,11.29406143436032,1
525,247,7.177549103794036,1
526,529,4.242746982922887,10
526,530,4.242746982922887,7
512,20,8.397780361033716,1
513,94,8.537441640050643,1
521,284,3.1203639773468392,1
521,405,3.1203639773468392,1
521,441,3.1203639773468392,1
521,433,3.1203639773468392,1
521,442,3.1203639773468392,1
522,353,2.1602411650200675,1
515,287,13.501991289204437,1
527,308,4.278857627758905,1
528,531,4.5442152094163895,5
528,532,4.5442152094163895,17
523,533,6.035469145273555,5
523,534,6.035469145273555,6
524,204,5.915878780991238,1
505,464,11.398958169094733,1
525,238,7.942892799053552,1
529,164,4.303627267475875,1
530,469,4.242746982922887,1
512,9,9.456641130556566,1
512,21,9.456641130556566,1
513,75,8.79130960811327,1
522,368,2.1630832984037487,1
515,289,14.527236397714361,1
527,309,4.939319439838669,1
531,321,4.5442152094163895,1
531,297,4.5442152094163895,1
531,295,4.5442152094163895,1
531,300,4.5442152094163895,1
531,417,4.5442152094163895,1
532,411,4.70817953224417,1
533,214,6.035469145273555,1
533,223,6.035469145273555,1
533,403,6.035469145273555,1
533,221,6.035469145273555,1
533,211,6.035469145273555,1
534,224,6.359047654867792,1
524,222,6.686849354319622,1
505,463,14.290942264633175,1
505,459,14.290942264633175,1
505,462,14.290942264633175,1
505,458,14.290942264633175,1
505,461,14.290942264633175,1
525,237,8.441363742903956,1
529,457,5.758240771882061,1
530,151,4.4982807762966335,1
512,443,9.456641130556566,1
512,34,9.456641130556566,1
512,432,9.456641130556566,1
512,37,9.456641130556566,1
512,162,9.456641130556566,1
513,88,8.80758145421219,1
522,4,2.1701946937035395,1
515,288,15.343762702413771,1
515,279,15.343762702413771,1
515,275,15.343762702413771,1
515,277,15.343762702413771,1
515,298,15.343762702413771,1
527,316,4.998104826984029,1
532,410,4.80707136897646,1
534,205,6.640199861819979,1
534,216,6.640199861819979,1
534,218,6.640199861819979,1
534,202,6.640199861819979,1
534,217,6.640199861819979,1
524,306,7.831529647549052,1
524,206,7.831529647549052,1
525,233,10.96103508702629,1
525,246,10.96103508702629,1
525,241,10.96103508702629,1
525,225,10.96103508702629,1
525,230,10.96103508702629,1
529,169,6.023451788398172,1
530,154,4.5475140728678305,1
530,174,4.5475140728678305,1
530,166,4.5475140728678305,1
530,167,4.5475140728678305,1
530,173,4.5475140728678305,1
513,96,9.343771663729639,1
522,346,2.173011633650274,1
527,311,5.38337878446982,1
532,414,4.994228641692879,1
524,535,8.65799739090311,5
524,536,8.65799739090311,5
529,165,6.179370676467685,1
513,89,9.701635426452162,1
522,93,2.245772182776704,1
527,319,5.779861785480388,1
532,415,5.776721742279866,1
535,207,9.780779651040598,1
535,305,9.780779651040598,1
535,200,9.780779651040598,1
535,201,9.780779651040598,1
535,212,9.780779651040598,1
536,220,11.337265419501742,1
536,203,11.337265419501742,1
536,219,11.337265419501742,1
536,210,11.337265419501742,1
536,215,11.337265419501742,1
529,153,7.902171668311354,1
513,97,10.085781054753374,1
522,372,2.25795314118343,1
527,312,6.982680198933607,1
527,307,6.982680198933607,1
527,304,6.982680198933607,1
527,315,6.982680198933607,1
527,310,6.982680198933607,1
532,406,5.796313692518593,1
529,158,8.409923023281095,1
529,456,8.409923023281095,1
529,466,8.409923023281095,1
529,39,8.409923023281095,1
529,474,8.409923023281095,1
513,95,10.145695620083114,1
522,47,2.2591869968746776,1
532,43,6.495134353779785,1
513,79,11.344320896737571,1
522,130,2.3085745490581218,1
532,418,6.9391270651262715,1
513,80,12.152596525188166,1
522,422,2.3347090788294906,1
532,420,7.358351380111213,1
513,87,12.332232700236275,1
513,81,12.332232700236275,1
513,86,12.332232700236275,1
513,85,12.332232700236275,1
522,72,2.360521588165914,1
532,409,8.398390472898539,1
513,76,12.332232700236275,1
513,82,12.332232700236275,1
513,98,12.332232700236275,1
513,90,12.332232700236275,1
513,99,12.332232700236275,1
522,198,2.3735536870158143,1
532,400,8.721010533232393,1
522,73,2.395165279091297,1
532,402,9.168805318854714,1
532,407,9.168805318854714,1
522,236,2.4071216468090357,1
532,412,9.1933921403875,1
532,401,9.1933921403875,1
532,416,9.1933921403875,1
532,419,9.1933921403875,1
532,421,9.1933921403875,1
522,176,2.4270778401869086,1
522,67,2.4544946443781788,1
522,404,2.488223302884578,1
522,366,2.4973264558596027,1
522,30,2.4973264558596027,1
522,102,2.5101985945032625,1
522,140,2.5345154869304793,1
522,144,2.544108949486287,1
522,537,2.5480762814345157,132
522,538,2.5480762814345157,131
537,32,2.5480762814345157,1
538,365,2.5633446332916994,1
537,262,2.5653784125803973,1
538,35,2.6004293655066633,1
537,437,2.599980815284394,1
538,539,2.642664275731226,5
538,540,2.642664275731226,124
537,357,2.599980815284394,1
539,444,2.642664275731226,1
539,199,2.642664275731226,1
539,134,2.642664275731226,1
539,364,2.642664275731226,1
539,41,2.642664275731226,1
540,232,2.70796858976552,1
537,541,2.868258735247915,18
537,542,2.868258735247915,110
540,543,2.7110427282684837,5
540,544,2.7110427282684837,118
541,545,2.965121283916541,8
541,546,2.965121283916541,10
542,14,2.8855144763001905,1
543,231,2.7110427282684837,1
543,318,2.7110427282684837,1
543,145,2.7110427282684837,1
543,234,2.7110427282684837,1
543,159,2.7110427282684837,1
544,252,2.7727881255703037,1
545,303,4.805234413718609,1
546,28,2.965121283916541,1
542,339,2.889572603627745,1
544,69,2.778582485480871,1
545,49,6.495370109953387,1
546,31,3.057655851698279,1
546,26,3.057655851698279,1
546,44,3.057655851698279,1
542,345,2.9469740000984785,1
544,42,2.806618319815292,1
545,320,8.955652073690404,1
546,367,3.057655851698279,1
542,428,3.038057159300692,1
544,547,2.840307847268157,10
544,548,2.840307847268157,105
545,446,10.927468482527809,1
545,448,10.927468482527809,1
