parent,child,lambda_val,child_size
500,501,0.3773924742732904,95
500,502,0.3773924742732904,405
501,503,1.7691673099938883,23
501,504,1.7691673099938883,72
502,505,0.8965737679777986,13
502,506,0.8965737679777986,392
503,351,2.8280199425726162,1
504,297,2.7198923639395436,1
505,293,5.2831683117438475,1
505,451,5.2831683117438475,1
505,455,5.2831683117438475,1
505,471,5.2831683117438475,1
506,507,1.2030641945145908,5
506,508,1.2030641945145908,387
503,276,2.8648742826028166,1
504,211,3.1332968709957436,1
505,462,7.7952397459233715,1
507,473,3.605048976077476,1
507,465,3.605048976077476,1
507,450,3.605048976077476,1
507,55,3.605048976077476,1
507,452,3.605048976077476,1
508,460,1.361723087575982,1
503,301,4.326522538245778,1
503,283,4.326522538245778,1
504,509,3.3702979920343217,27
504,510,3.3702979920343217,43
505,458,13.54481252071281,1
508,163,1.4797238776844017,1
508,29,1.4797238776844017,1
508,33,1.4797238776844017,1
508,355,1.4797238776844017,1
503,275,6.331420985504475,1
509,221,4.050883075031664,1
510,285,3.438915184699915,1
505,464,14.733057913092255,1
508,511,1.5180014682945584,7
508,512,1.5180014682945584,375
503,299,7.2771973622755395,1
509,424,4.430407126832541,1
510,322,3.487009305216857,1
505,459,18.782412096011093,1
511,438,10.08805075998275,1
512,120,1.7715728126109858,1
503,296,7.938076360250642,1
503,292,7.938076360250642,1
503,313,7.938076360250642,1
503,449,7.938076360250642,1
509,224,4.75240006456226,1
510,513,3.5368459944027015,21
510,514,3.5368459944027015,20
505,454,21.06397771860752,1
505,453,21.06397771860752,1
505,463,21.06397771860752,1
505,461,21.06397771860752,1
505,468,21.06397771860752,1
511,439,11.113636506346385,1
512,47,1.839677518017149,1
503,290,7.938076360250642,1
509,217,4.75240006456226,1
513,417,4.270969066386762,1
514,515,3.6909996389812476,6
514,516,3.6909996389812476,14
511,168,12.336458112927534,1
511,356,12.336458112927534,1
511,440,12.336458112927534,1
511,326,12.336458112927534,1
511,447,12.336458112927534,1
512,32,1.8645287286459697,1
503,286,10.848689125761755,1
509,223,4.7646247043170105,1
513,43,7.468604241264833,1
515,308,3.7753736858328844,1
516,517,4.136348225820916,5
516,518,4.136348225820916,9
512,228,1.924262012505966,1
503,298,11.454750262076372,1
509,403,5.3411043467296935,1
509,202,5.3411043467296935,1
509,216,5.3411043467296935,1
509,218,5.3411043467296935,1
513,414,7.491359961222225,1
515,324,6.953930075448848,1
515,294,6.953930075448848,1
515,213,6.953930075448848,1
515,317,6.953930075448848,1
515,314,6.953930075448848,1
517,295,5.3464105029641695,1
517,300,5.3464105029641695,1
517,309,5.3464105029641695,1
517,321,5.3464105029641695,1
517,302,5.3464105029641695,1
518,311,4.483397388061858,1
518,316,4.483397388061858,1
518,312,4.483397388061858,1
518,319,4.483397388061858,1
512,150,1.9341882777607455,1
503,281,11.539606116001373,1
509,209,6.5247955367500285,1
509,214,6.5247955367500285,1
509,208,6.5247955367500285,1
509,205,6.5247955367500285,1
513,402,7.606762921731136,1
518,323,4.758435008671068,1
518,307,4.758435008671068,1
518,310,4.758435008671068,1
518,304,4.758435008671068,1
518,315,4.758435008671068,1
512,519,1.9421208616949004,19
512,520,1.9421208616949004,351
503,288,12.9737351573951,1
509,212,6.637138078234289,1
513,415,7.975779698003163,1
519,92,2.6345663712581096,1
520,372,2.040521679312794,1
503,287,13.061646496905734,1
509,305,6.868142129331372,1
513,420,8.073301709856171,1
519,342,2.6494432357015594,1
520,437,2.060628965153415,1
503,280,14.088802717056831,1
509,306,6.868142129331372,1
513,27,8.085353190342133,1
519,83,2.7847457483484788,1
520,72,2.083199404856828,1
503,279,14.107984929885486,1
503,277,14.107984929885486,1
503,289,14.107984929885486,1
503,278,14.107984929885486,1
503,282,14.107984929885486,1
503,36,14.107984929885486,1
509,200,6.9392925254638955,1
509,222,6.9392925254638955,1
509,206,6.9392925254638955,1
513,423,8.777632159547531,1
519,46,3.2061664983958327,1
520,521,2.108428614094099,34
520,522,2.108428614094099,314
509,201,6.9392925254638955,1
513,409,8.97203583276183,1
