parent,child,lambda_val,child_size
500,501,0.9380396786123352,72
500,502,0.9380396786123352,428
501,27,2.5817252463788694,1
502,503,1.6915797712504406,85
502,504,1.6915797712504406,343
501,449,3.4500049509977595,1
503,358,1.6915797712504406,1
504,505,1.7416320994031147,31
504,506,1.7416320994031147,312
501,421,3.659026122098345,1
501,423,3.659026122098345,1
501,411,3.659026122098345,1
501,419,3.659026122098345,1
503,133,1.9852901698059104,1
505,162,1.857643536496638,1
506,178,1.7705379517239401,1
501,292,3.7545308796952694,1
503,236,2.0188351430142277,1
505,25,3.1776866000143893,1
506,335,1.8210694543245125,1
501,507,4.006114619017178,31
501,508,4.006114619017178,34
503,144,2.6264251490021864,1
505,509,3.222847939278346,10
505,510,3.222847939278346,19
506,441,1.834434691667362,1
507,200,4.006254986047937,1
508,324,4.006114619017178,1
503,511,2.7053632070098073,33
503,512,2.7053632070098073,48
509,366,3.3267063749923875,1
510,302,3.7634494080663883,1
506,55,1.8612528610947665,1
507,513,4.040874435117441,10
507,514,4.040874435117441,20
508,310,4.278861399430701,1
511,472,3.446634213708582,1
512,164,3.0000059742742207,1
509,362,3.608567384405348,1
510,303,3.8687115317321057,1
506,443,1.9149540667352511,1
513,410,4.248258753296124,1
514,308,4.107071359790055,1
508,321,4.432210143165708,1
511,361,3.5741202986160876,1
512,515,3.0528529780457014,12
512,516,3.0528529780457014,35
509,360,3.992166704076104,1
509,145,3.992166704076104,1
509,359,3.992166704076104,1
509,42,3.992166704076104,1
509,446,3.992166704076104,1
509,294,3.992166704076104,1
509,371,3.992166704076104,1
509,408,3.992166704076104,1
510,373,3.9759081997813617,1
506,4,1.9442836676931103,1
513,201,4.926761880845269,1
514,224,4.182443865251351,1
508,297,4.702890089013245,1
511,517,3.803401978415493,11
511,518,3.803401978415493,20
515,33,3.6510519610454635,1
516,471,3.244255399015354,1
510,405,3.994786681021438,1
506,442,2.023886312843689,1
513,220,5.518413663289981,1
514,314,4.297810880208144,1
508,323,4.948369416914912,1
517,225,3.8856357670824884,1
518,456,4.142698503845385,1
515,519,6.599057109141075,6
515,520,6.599057109141075,5
516,431,4.114500161539974,1
510,473,5.057496353474783,1
506,20,2.078516645461435,1
513,210,6.106942580767642,1
514,212,4.663090321421251,1
508,309,5.079863133363923,1
517,329,4.0166986830197615,1
518,247,4.2227552486873,1
519,460,6.808865283852926,1
520,462,10.144178484914912,1
520,451,10.144178484914912,1
520,459,10.144178484914912,1
520,461,10.144178484914912,1
520,458,10.144178484914912,1
516,228,4.137601608755539,1
510,406,5.406826607770462,1
510,413,5.406826607770462,1
510,320,5.406826607770462,1
510,402,5.406826607770462,1
506,7,2.13604156677512,1
513,424,8.593912978024267,1
514,306,4.829619813058991,1
508,293,5.107931490715758,1
517,206,4.372191526653349,1
518,226,5.023175703668141,1
519,455,10.238832132287222,1
519,454,10.238832132287222,1
519,453,10.238832132287222,1
519,468,10.238832132287222,1
519,463,10.238832132287222,1
516,464,4.959127719212112,1
510,409,8.830321195928931,1
