parent,child,lambda_val,child_size
500,206,1.089832410987804,1
500,403,1.1484543328196595,1
500,501,1.192347404292221,96
500,502,1.192347404292221,402
501,221,1.192347404292221,1
502,214,1.2557497184546365,1
501,171,1.7459041272175062,1
502,42,1.3284821230195076,1
501,358,1.873355145415775,1
502,68,1.527046211000793,1
501,503,1.9720652825651808,29
501,504,1.9720652825651808,64
502,346,1.5980586958287886,1
503,369,2.12136682592721,1
504,152,2.135320871202035,1
502,505,1.6150067413422178,18
502,506,1.6150067413422178,380
503,507,2.1259032843500925,18
503,508,2.1259032843500925,10
504,509,2.222948813408452,23
504,510,2.222948813408452,40
505,178,2.0131862421086733,1
506,252,1.6335126780388702,1
507,162,3.18327826077634,1
508,223,2.525984681229859,1
509,41,3.398265122035525,1
510,226,2.609547894060929,1
505,185,2.5523370255068736,1
506,47,1.654300189287874,1
507,333,3.5366824685359264,1
508,211,3.0498553375558943,1
509,145,3.533081410583622,1
510,167,3.0442058369627096,1
505,384,3.2742297454310907,1
505,444,3.2742297454310907,1
505,199,3.2742297454310907,1
505,193,3.2742297454310907,1
506,495,1.6681712425880955,1
507,34,3.9262967780310145,1
508,35,3.4395162367775707,1
509,228,4.2222454280658415,1
510,166,3.3098559466550554,1
505,196,3.3941935236851446,1
506,32,1.6695455038135552,1
507,354,4.5779640285821035,1
508,438,6.473078978793972,1
509,150,4.303599361969158,1
510,511,3.313360090282905,20
510,512,3.313360090282905,17
505,396,3.693873247912655,1
506,513,1.6919467233263685,133
506,514,1.6919467233263685,243
507,37,4.744724943698084,1
508,168,20.544546955935974,1
509,231,4.835225575054995,1
511,227,3.313360090282905,1
512,329,3.337498913644438,1
505,387,4.861777500846845,1
513,129,1.7481822990125697,1
514,515,1.8881570271329609,5
514,516,1.8881570271329609,238
507,429,4.785667461162457,1
508,356,25.867027634952795,1
508,447,25.867027634952795,1
508,326,25.867027634952795,1
508,439,25.867027634952795,1
508,440,25.867027634952795,1
509,517,5.2192622515872005,6
509,518,5.2192622515872005,12
511,519,3.380451858890083,9
511,520,3.380451858890083,10
512,144,3.7707690639647415,1
505,8,5.125606805847561,1
513,402,2.093678303472418,1
515,6,1.8881570271329609,1
515,50,1.8881570271329609,1
515,67,1.8881570271329609,1
515,54,1.8881570271329609,1
515,126,1.8881570271329609,1
516,331,1.9964743029239114,1
507,188,5.410551246597377,1
517,151,5.2192622515872005,1
518,431,5.278920546252544,1
519,169,7.913575539613379,1
520,233,3.8537444185104746,1
512,137,3.885336453225519,1
505,376,5.125606805847561,1
513,64,2.1282945365912185,1
516,348,2.0627458389291364,1
507,92,6.58741321998699,1
517,318,6.824206290932058,1
517,159,6.824206290932058,1
517,464,6.824206290932058,1
517,234,6.824206290932058,1
517,156,6.824206290932058,1
518,160,5.278920546252544,1
519,164,8.815613583288298,1
520,247,4.866036596528885,1
512,132,4.655062430462324,1
512,361,4.655062430462324,1
512,244,4.655062430462324,1
505,18,5.125606805847561,1
513,297,2.1500293425287222,1
516,435,2.0942463271542753,1
507,46,7.9002671465850005,1
518,161,5.5923157879014695,1
519,466,9.538316268464515,1
520,456,5.075788358727616,1
512,242,4.919594497725348,1
512,249,4.919594497725348,1
512,229,4.919594497725348,1
512,240,4.919594497725348,1
505,170,5.479053601011167,1
513,365,2.2453013151994368,1
516,480,2.1103968280127097,1
507,427,7.9002671465850005,1
518,245,5.857914597504942,1
519,153,12.044198788859635,1
520,225,5.272868523696546,1
512,148,4.919594497725348,1
505,186,5.847275381886818,1
505,470,5.847275381886818,1
505,467,5.847275381886818,1
505,14,5.847275381886818,1
505,15,5.847275381886818,1
513,521,2.3372486521770366,7
513,522,2.3372486521770366,121
516,22,2.1320775725896692,1
507,443,8.680394761680073,1
518,243,6.200824366406656,1
519,39,12.044198788859635,1
519,158,12.044198788859635,1
519,474,12.044198788859635,1
519,469,12.044198788859635,1
519,165,12.044198788859635,1
520,246,6.432518408668037,1
512,472,6.55191539605295,1
521,373,2.3372486521770366,1
522,523,2.4140132214137764,30
522,524,2.4140132214137764,91
516,45,2.1381853480109063,1
507,0,9.838380391204456,1
518,173,7.300395762402898,1
520,241,10.441667085145578,1
520,238,10.441667085145578,1
520,237,10.441667085145578,1
520,230,10.441667085145578,1
520,457,10.441667085145578,1
512,13,13.439785790195435,1
512,138,13.439785790195435,1
512,146,13.439785790195435,1
512,143,13.439785790195435,1
512,147,13.439785790195435,1
521,414,2.530284975761293,1
523,310,2.4140132214137764,1
524,413,2.490554144491099,1
516,525,2.1478417491840958,7
516,526,2.1478417491840958,225
507,342,10.210103368991074,1
507,432,10.210103368991074,1
507,83,10.210103368991074,1
507,21,10.210103368991074,1
507,9,10.210103368991074,1
507,23,10.210103368991074,1
518,235,7.308410298822806,1
521,366,2.9336216058466604,1
521,359,2.9336216058466604,1
521,371,2.9336216058466604,1
521,360,2.9336216058466604,1
521,422,2.9336216058466604,1
523,473,2.742366419319103,1
524,27,2.6623404327452285,1
525,61,2.6051989946853666,1
526,190,2.1655950453931427,1
518,174,7.511760506813055,1
518,157,7.511760506813055,1
518,248,7.511760506813055,1
518,154,7.511760506813055,1
518,155,7.511760506813055,1
523,25,3.288059061874265,1
524,527,2.7322540675151386,18
524,528,2.7322540675151386,71
525,335,4.13358993053342,1
526,529,2.3239793666308377,7
526,530,2.3239793666308377,217
523,531,3.671992766568297,14
523,532,3.671992766568297,13
527,533,3.2768487943848643,12
527,534,3.2768487943848643,6
528,276,2.7625085819298048,1
525,337,15.806073204218091,1
525,338,15.806073204218091,1
525,363,15.806073204218091,1
525,336,15.806073204218091,1
525,327,15.806073204218091,1
529,24,2.803728761718985,1
530,19,2.3239793666308377,1
531,409,3.671992766568297,1
532,446,3.9075882400811777,1
533,424,3.2768487943848643,1
534,423,5.117274982852558,1
528,321,3.120646992079062,1
529,381,4.5196709077236,1
530,121,2.341607267638159,1
531,285,3.825134222325284,1
532,31,4.107825743351695,1
533,224,4.3465094520181315,1
534,410,7.502454427451174,1
534,419,7.502454427451174,1
534,421,7.502454427451174,1
534,401,7.502454427451174,1
534,411,7.502454427451174,1
