book_title,genre,pkl_path,model_family,model_size,cluster,umap2_x,umap2_y,umap5_0,umap5_1,umap5_2,umap5_3,umap5_4
The Cruise of the Snark,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_Cruise_of_the_Snark.pkl,Pythia,1.4B,6,-6.0478697,0.8072739,8.56742,9.871515,0.5054376,-0.79254967,2.7157931
The Life and Adventures of Robinson Crusoe by Daniel Defoe,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_Life_and_Adventures_of_Robinson_Crusoe_by_Daniel_Defoe.pkl,Pythia,1.4B,-1,-4.5988245,1.5024846,7.9072475,9.575872,2.1780353,-0.03569245,3.2711804
The Lost World by Arthur Conan Doyle,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_Lost_World_by_Arthur_Conan_Doyle.pkl,Pythia,1.4B,6,-6.858509,0.9524893,8.427978,9.899546,0.45216513,-1.2452704,2.5317776
The Merry Adventures of Robin Hood by Howard Pyle,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_Merry_Adventures_of_Robin_Hood_by_Howard_Pyle.pkl,Pythia,1.4B,3,-4.941784,4.341529,9.2354555,7.729171,1.5892751,0.3962095,2.8787642
"The Pathfinder; Or, The Inland Sea by James Fenimore Cooper",Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_Pathfinder__Or__The_Inland_Sea_by_James_Fenimore_Cooper.pkl,Pythia,1.4B,15,-5.7420135,1.5416249,8.190598,9.939726,1.5777539,-0.5755818,2.3422182
The Red Rover: A Tale by James Fenimore Cooper,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_Red_Rover__A_Tale_by_James_Fenimore_Cooper.pkl,Pythia,1.4B,15,-5.6474338,1.5344012,8.184813,9.921768,1.6211244,-0.5275987,2.3619916
The Scarlet Pimpernel by Baroness Emmuska Orczy Orczy,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_Scarlet_Pimpernel_by_Baroness_Emmuska_Orczy_Orczy.pkl,Pythia,1.4B,19,-8.184872,0.93928415,8.461488,10.385312,1.2571183,-1.102083,1.5523356
The Sea-Wolf by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_Sea_Wolf_by_Jack_London.pkl,Pythia,1.4B,6,-6.9346085,0.8444833,8.53705,10.021104,0.4497731,-1.3051319,2.4583523
The Swiss Family Robinson; or Adventures in a Desert Island by Johann David Wyss,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_Swiss_Family_Robinson__or_Adventures_in_a_Desert_Island_by_Johann_David_Wyss.pkl,Pythia,1.4B,16,-5.863721,1.5922085,8.200347,9.719048,1.3938106,-0.4018326,2.6357913
The call of the wild by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_call_of_the_wild_by_Jack_London.pkl,Pythia,1.4B,-1,-7.2136445,-1.6545818,8.118629,11.03672,-0.287859,-1.9957796,2.470082
The prisoner of Zenda by Anthony Hope,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_prisoner_of_Zenda_by_Anthony_Hope.pkl,Pythia,1.4B,19,-8.053617,1.0713309,8.514436,10.421471,1.2321459,-1.1743613,1.5214043
The three musketeers by Alexandre Dumas and Auguste Maquet,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/The_three_musketeers_by_Alexandre_Dumas_and_Auguste_Maquet.pkl,Pythia,1.4B,8,-5.5478363,2.9465241,8.807925,9.232017,1.3489467,0.759366,1.8469119
Treasure Island by Robert Louis Stevenson,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/Treasure_Island_by_Robert_Louis_Stevenson.pkl,Pythia,1.4B,23,-8.172687,1.5009749,8.850733,10.135906,1.4254636,-1.4525436,1.797818
Twenty years after by Alexandre Dumas and Auguste Maquet,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/Twenty_years_after_by_Alexandre_Dumas_and_Auguste_Maquet.pkl,Pythia,1.4B,8,-5.572563,2.8540587,8.894212,9.257974,1.2497665,0.76823795,1.9036359
White Fang by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Adventure/White_Fang_by_Jack_London.pkl,Pythia,1.4B,-1,-6.8104596,0.37288848,8.430206,10.342171,0.016689591,-1.6486247,2.4845097
A Mind That Found Itself: An Autobiography by Clifford Whittingham Beers,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/A_Mind_That_Found_Itself__An_Autobiography_by_Clifford_Whittingham_Beers.pkl,Pythia,1.4B,14,-4.727889,0.64973205,7.9061503,10.041015,1.484375,0.17231038,3.2910187
"Abraham Lincoln: The True Story of a Great Life, Volume 1 (of 2) by Herndon et al.",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Abraham_Lincoln__The_True_Story_of_a_Great_Life__Volume_1__of_2__by_Herndon_et_al_.pkl,Pythia,1.4B,7,-4.465525,-0.6497724,7.6883225,10.822499,1.3092486,0.7132112,3.3006096
Autobiography by John Stuart Mill,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Autobiography_by_John_Stuart_Mill.pkl,Pythia,1.4B,10,-3.7440507,0.6242284,7.627938,9.928458,1.8285687,0.58688736,3.778393
Autobiography of Andrew Carnegie by Andrew Carnegie,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Autobiography_of_Andrew_Carnegie_by_Andrew_Carnegie.pkl,Pythia,1.4B,7,-4.416334,-0.5799675,7.670795,10.786743,1.2996075,0.7258975,3.3402495
Autobiography of Benjamin Franklin by Benjamin Franklin,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Autobiography_of_Benjamin_Franklin_by_Benjamin_Franklin.pkl,Pythia,1.4B,12,-3.7886033,1.1164246,7.6591983,9.565373,2.2703772,0.3675654,3.6907578
Boswell's Life of Johnson by James Boswell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Boswell_s_Life_of_Johnson_by_James_Boswell.pkl,Pythia,1.4B,12,-3.895363,1.1262704,7.708976,9.614138,2.282937,0.29041243,3.5924518
Life of Harriet Beecher Stowe by Harriet Beecher Stowe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Life_of_Harriet_Beecher_Stowe_by_Harriet_Beecher_Stowe.pkl,Pythia,1.4B,7,-4.8716593,-0.4975456,7.7540207,10.860371,1.3397939,0.44208735,3.1494243
"Louisa May Alcott : Her Life, Letters, and Journals by Louisa May Alcott",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Louisa_May_Alcott___Her_Life__Letters__and_Journals_by_Louisa_May_Alcott.pkl,Pythia,1.4B,-1,-5.4006844,-0.5499609,8.04888,11.176331,1.1971399,-0.37965772,2.5066211
Memoirs of General William T. Sherman — Complete by William T. Sherman,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Memoirs_of_General_William_T__Sherman___Complete_by_William_T__Sherman.pkl,Pythia,1.4B,7,-4.052019,-0.71336055,7.6169143,10.705945,1.2684346,0.98786616,3.4062576
Memoirs of Napoleon Bonaparte — Complete by Louis Antoine Fauvelet de Bourrienne,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Memoirs_of_Napoleon_Bonaparte___Complete_by_Louis_Antoine_Fauvelet_de_Bourrienne.pkl,Pythia,1.4B,8,-5.229086,2.7776237,8.787828,9.167422,1.3583267,0.97937125,2.1076806
My Life — Volume 1 by Richard Wagner,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/My_Life___Volume_1_by_Richard_Wagner.pkl,Pythia,1.4B,8,-5.5187974,2.4646008,8.779353,9.533782,1.2094923,0.7128098,2.0979428
My Life and Work by Henry Ford and Samuel Crowther,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/My_Life_and_Work_by_Henry_Ford_and_Samuel_Crowther.pkl,Pythia,1.4B,11,-2.1436603,-0.4393692,6.808475,9.53877,2.4124155,1.6673195,4.5864835
"My Memoirs, Vol. V, 1831 to 1832 by Alexandre Dumas",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/My_Memoirs__Vol__V__1831_to_1832_by_Alexandre_Dumas.pkl,Pythia,1.4B,8,-5.3992887,2.7365837,8.853381,9.243209,1.2136976,0.8471241,2.049491
"Narrative of the Life of Frederick Douglass, an American Slave by Douglass",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Narrative_of_the_Life_of_Frederick_Douglass__an_American_Slave_by_Douglass.pkl,Pythia,1.4B,7,-4.566123,-0.67891026,7.7449136,10.921491,1.3044639,0.5960575,3.2067957
Plutarch: Lives of the noble Grecians and Romans by Plutarch,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Plutarch__Lives_of_the_noble_Grecians_and_Romans_by_Plutarch.pkl,Pythia,1.4B,1,-3.5183008,3.8062124,9.175069,7.7086253,1.8311932,1.5563289,2.9050868
Queen Victoria by Lytton Strachey,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Queen_Victoria_by_Lytton_Strachey.pkl,Pythia,1.4B,-1,-8.528992,0.66187334,8.725273,11.011209,1.6207474,-0.50337064,1.7989851
Rizal's own story of his life by José Rizal,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Rizal_s_own_story_of_his_life_by_José_Rizal.pkl,Pythia,1.4B,0,-4.2073665,2.7017624,8.731809,8.71102,1.3546804,1.9304864,2.9080667
The Autobiography of Goethe by Johann Wolfgang von Goethe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/The_Autobiography_of_Goethe_by_Johann_Wolfgang_von_Goethe.pkl,Pythia,1.4B,-1,-4.4878397,1.1624919,7.9327583,9.755887,1.6459869,0.3915704,3.385989
The Education of Henry Adams by Henry Adams,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/The_Education_of_Henry_Adams_by_Henry_Adams.pkl,Pythia,1.4B,10,-4.083436,0.191396,7.5783453,10.1832905,1.4446303,0.6869606,3.8550963
The Life and Work of Susan B. Anthony (Volume 1 of 2) by Ida Husted Harper,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/The_Life_and_Work_of_Susan_B__Anthony__Volume_1_of_2__by_Ida_Husted_Harper.pkl,Pythia,1.4B,7,-4.5965047,-0.56455743,7.6217637,10.789541,1.3212959,0.62071556,3.4098132
The Life of Charlotte Brontë — Volume 1 by Elizabeth Cleghorn Gaskell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/The_Life_of_Charlotte_Brontë___Volume_1_by_Elizabeth_Cleghorn_Gaskell.pkl,Pythia,1.4B,-1,-5.1658945,0.050297208,8.085226,10.707977,1.6365507,0.028089836,2.5287373
"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Complete by Casanova",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/The_Memoirs_of_Jacques_Casanova_de_Seingalt__1725_1798__Complete_by_Casanova.pkl,Pythia,1.4B,8,-5.5529523,2.8800964,8.847537,9.249747,1.317724,0.7672386,1.852731
The Story of My Life by Helen Keller,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/The_Story_of_My_Life_by_Helen_Keller.pkl,Pythia,1.4B,-1,-5.289198,-0.4962158,8.03434,11.155248,1.2224689,-0.32778502,2.5313509
Twelve Years a Slave by Solomon Northup,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Twelve_Years_a_Slave_by_Solomon_Northup.pkl,Pythia,1.4B,7,-4.5241966,-0.66430146,7.7170577,10.845553,1.2792566,0.6709227,3.249475
Up from Slavery: An Autobiography by Booker T. Washington,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Biographies and Autobiographies/Up_from_Slavery__An_Autobiography_by_Booker_T__Washington.pkl,Pythia,1.4B,7,-4.581386,-0.41989616,7.589502,10.688321,1.3429449,0.6213688,3.531442
A Connecticut Yankee in King Arthur's Court by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/A_Connecticut_Yankee_in_King_Arthur_s_Court_by_Mark_Twain.pkl",Pythia,1.4B,6,-5.82689,0.7575615,8.610008,9.978443,0.78994626,-0.50821227,2.7481654
Adventures of Bindle by Herbert George Jenkins,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Adventures_of_Bindle_by_Herbert_George_Jenkins.pkl",Pythia,1.4B,-1,-7.774424,-0.98629916,8.454844,11.539941,0.50958014,-1.6082817,1.9540756
Cranford by Elizabeth Cleghorn Gaskell,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Cranford_by_Elizabeth_Cleghorn_Gaskell.pkl",Pythia,1.4B,23,-8.927461,0.7567453,8.800155,10.977536,1.7281935,-0.9757638,1.5061761
Eliza by Barry Pain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Eliza_by_Barry_Pain.pkl",Pythia,1.4B,23,-8.69506,0.059890453,8.764577,11.280082,1.2756889,-1.2051538,1.3155739
Fables for the Frivolous by Guy Wetmore Carryl,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Fables_for_the_Frivolous_by_Guy_Wetmore_Carryl.pkl",Pythia,1.4B,6,-5.7254386,0.6305512,8.543415,9.938165,0.82247835,-0.40203267,2.8464108
How Private George W. Peck Put Down the Rebellion by George W. Peck,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/How_Private_George_W__Peck_Put_Down_the_Rebellion_by_George_W__Peck.pkl",Pythia,1.4B,-1,-7.056921,-1.3893679,8.00457,11.349965,0.123498105,-1.7584006,2.5021706
Love Among the Chickens by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Love_Among_the_Chickens_by_P__G__Wodehouse.pkl",Pythia,1.4B,-1,-8.476586,0.32282346,8.788349,11.178267,1.2722837,-1.3456749,1.6462916
Miss Mapp by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Miss_Mapp_by_E__F__Benson.pkl",Pythia,1.4B,23,-8.286461,0.07612285,8.979435,11.22743,0.961231,-1.3188214,1.5667193
Mr. Punch's Golf Stories by J. A. Hammerton,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Mr__Punch_s_Golf_Stories_by_J__A__Hammerton.pkl",Pythia,1.4B,24,-7.511935,-1.4331111,8.205913,11.651183,0.07825424,-1.8115366,2.4068816
Queen Lucia by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Queen_Lucia_by_E__F__Benson.pkl",Pythia,1.4B,23,-8.356654,0.05040124,9.0080595,11.248638,1.0200834,-1.3499001,1.4540274
"Right Ho, Jeeves by P. G. Wodehouse","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Right_Ho__Jeeves_by_P__G__Wodehouse.pkl",Pythia,1.4B,23,-8.248131,-0.22166531,8.7764015,11.41747,0.916993,-1.4104077,1.5979326
"She Stoops to Conquer; Or, The Mistakes of a Night: A Comedy by Oliver Goldsmith","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/She_Stoops_to_Conquer__Or__The_Mistakes_of_a_Night__A_Comedy_by_Oliver_Goldsmith.pkl",Pythia,1.4B,20,-9.539799,0.9054356,8.677819,10.769441,2.0947258,-0.89658755,1.0307664
The Adventures of Sally by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/The_Adventures_of_Sally_by_P__G__Wodehouse.pkl",Pythia,1.4B,23,-7.851524,-0.4223116,8.80836,11.490637,0.6177346,-1.3395373,1.7123938
"The Adventures of Tom Sawyer, Complete by Mark Twain","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/The_Adventures_of_Tom_Sawyer__Complete_by_Mark_Twain.pkl",Pythia,1.4B,25,-7.490765,-1.2426157,8.250272,11.341003,0.29821277,-1.6953676,2.208096
The Book of Nonsense by Edward Lear,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/The_Book_of_Nonsense_by_Edward_Lear.pkl",Pythia,1.4B,6,-5.5107684,0.71818686,8.446807,9.81059,0.727373,-0.3621065,2.9343088
The Diary of a Nobody by George Grossmith and Weedon Grossmith,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/The_Diary_of_a_Nobody_by_George_Grossmith_and_Weedon_Grossmith.pkl",Pythia,1.4B,23,-9.016389,0.40253904,8.654394,11.115358,1.6827123,-1.1862625,1.5151545
The Importance of Being Earnest: A Trivial Comedy for Serious People by Oscar Wilde,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/The_Importance_of_Being_Earnest__A_Trivial_Comedy_for_Serious_People_by_Oscar_Wilde.pkl",Pythia,1.4B,23,-9.058364,0.002849112,8.541206,11.273633,1.487895,-1.1119323,1.2140954
The Innocents Abroad by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/The_Innocents_Abroad_by_Mark_Twain.pkl",Pythia,1.4B,6,-5.685851,1.1174594,8.611786,9.770035,0.80207485,-0.28372413,2.7054844
The Inventions of the Idiot by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/The_Inventions_of_the_Idiot_by_John_Kendrick_Bangs.pkl",Pythia,1.4B,-1,-4.814286,0.09127697,7.8015428,10.316388,1.2212692,0.2383169,3.6203177
The Jest Book by Mark Lemon,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/The_Jest_Book_by_Mark_Lemon.pkl",Pythia,1.4B,23,-9.129779,1.080462,8.708148,10.873852,1.8933787,-0.71454436,1.7447746
The Pickwick Papers by Charles Dickens,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/The_Pickwick_Papers_by_Charles_Dickens.pkl",Pythia,1.4B,23,-8.957346,0.75176316,8.728502,11.020527,1.7252091,-1.2044543,1.5430522
The Pursuit of the House-Boat by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/The_Pursuit_of_the_House_Boat_by_John_Kendrick_Bangs.pkl",Pythia,1.4B,-1,-7.9888062,-0.55414397,8.149612,11.464747,0.84684825,-1.2409602,1.8495547
Three Men in a Boat (To Say Nothing of the Dog) by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Three_Men_in_a_Boat__To_Say_Nothing_of_the_Dog__by_Jerome_K__Jerome.pkl",Pythia,1.4B,-1,-7.872742,1.3119527,8.926189,10.593495,1.1133192,-1.6499828,1.8223362
Three men on the bummel by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Three_men_on_the_bummel_by_Jerome_K__Jerome.pkl",Pythia,1.4B,-1,-7.782405,0.6998862,8.795641,10.895959,1.0748698,-1.4678975,1.9251789
"Vice Versa; or, A Lesson to Fathers by F. Anstey","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Comedy, humourous novels/Vice_Versa__or__A_Lesson_to_Fathers_by_F__Anstey.pkl",Pythia,1.4B,23,-8.835537,0.6534265,8.723321,11.0519085,1.6136763,-1.2579894,1.4873768
A Study in Scarlet by Arthur Conan Doyle,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Detective and Mystery Stories/A_Study_in_Scarlet_by_Arthur_Conan_Doyle.pkl,Pythia,1.4B,23,-8.772507,0.037256107,8.290848,11.037081,1.4086851,-1.1415126,1.4590323
Daredevil by Leslie Charteris,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Detective and Mystery Stories/Daredevil_by_Leslie_Charteris.pkl,Pythia,1.4B,26,-7.358184,-0.3069845,8.66476,11.214047,0.22741567,-1.3084244,2.0969906
Fantômas by Pierre Souvestre and Marcel Allain,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Detective and Mystery Stories/Fantômas_by_Pierre_Souvestre_and_Marcel_Allain.pkl,Pythia,1.4B,23,-8.809599,-0.43853804,8.268356,11.393282,1.2062175,-1.1556654,1.2717373
Poirot Investigates by Agatha Christie,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Detective and Mystery Stories/Poirot_Investigates_by_Agatha_Christie.pkl,Pythia,1.4B,23,-8.601184,-0.8776402,8.27102,11.590745,0.96333474,-1.3245485,1.3378105
Room 13 by Edgar Wallace,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Detective and Mystery Stories/Room_13_by_Edgar_Wallace.pkl,Pythia,1.4B,-1,-8.237586,-0.87091565,8.303007,11.663202,0.5501931,-1.5059391,1.7227063
The Adventures of Sherlock Holmes by Arthur Conan Doyle,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/1.4B/Detective and Mystery Stories/The_Adventures_of_Sherlock_Holmes_by_Arthur_Conan_Doyle.pkl,Pythia,1.4B,23,-9.0851,-0.06757328,8.397156,11.266547,1.4983342,-1.187908,1.2634438
