book_title,genre,pkl_path,model_family,model_size,cluster,umap2_x,umap2_y,umap5_0,umap5_1,umap5_2,umap5_3,umap5_4
Treasure Island by Robert Louis Stevenson,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Adventure/Treasure_Island_by_Robert_Louis_Stevenson.pkl,Pythia,70M,-1,5.6307125,-5.399176,7.283545,4.1801147,1.747152,7.244786,11.754174
Twenty years after by Alexandre Dumas and Auguste Maquet,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Adventure/Twenty_years_after_by_Alexandre_Dumas_and_Auguste_Maquet.pkl,Pythia,70M,27,6.6260433,-2.8513098,7.7568836,4.6849365,2.060475,6.9772396,9.89849
White Fang by Jack London,Adventure,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Adventure/White_Fang_by_Jack_London.pkl,Pythia,70M,20,4.5384593,-6.0232553,7.1523485,3.7170806,1.3178333,7.929645,11.909748
A Mind That Found Itself: An Autobiography by Clifford Whittingham Beers,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/A_Mind_That_Found_Itself__An_Autobiography_by_Clifford_Whittingham_Beers.pkl,Pythia,70M,10,8.319141,-2.9934828,7.8253636,3.9243777,2.2840707,6.1027465,9.500256
"Abraham Lincoln: The True Story of a Great Life, Volume 1 (of 2) by Herndon et al.",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Abraham_Lincoln__The_True_Story_of_a_Great_Life__Volume_1__of_2__by_Herndon_et_al_.pkl,Pythia,70M,25,7.896155,-2.9376402,8.1842575,4.160615,1.9587674,6.05016,9.793556
Autobiography by John Stuart Mill,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Autobiography_by_John_Stuart_Mill.pkl,Pythia,70M,-1,8.909583,-2.1108637,7.415864,3.6212692,2.3440526,4.895698,7.431496
Autobiography of Andrew Carnegie by Andrew Carnegie,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Autobiography_of_Andrew_Carnegie_by_Andrew_Carnegie.pkl,Pythia,70M,25,7.873283,-3.2206342,8.247432,4.1676717,1.9370383,6.047351,9.908377
Autobiography of Benjamin Franklin by Benjamin Franklin,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Autobiography_of_Benjamin_Franklin_by_Benjamin_Franklin.pkl,Pythia,70M,-1,7.965636,-2.8427973,8.112421,4.0907755,2.0241008,5.9406676,9.558767
Boswell's Life of Johnson by James Boswell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Boswell_s_Life_of_Johnson_by_James_Boswell.pkl,Pythia,70M,25,7.9987497,-3.2011378,8.298194,4.254515,2.1851053,6.0460243,9.74973
Life of Harriet Beecher Stowe by Harriet Beecher Stowe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Life_of_Harriet_Beecher_Stowe_by_Harriet_Beecher_Stowe.pkl,Pythia,70M,-1,8.040125,-3.8398602,8.515101,4.3598957,2.0552938,6.281947,10.539128
"Louisa May Alcott : Her Life, Letters, and Journals by Louisa May Alcott",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Louisa_May_Alcott___Her_Life__Letters__and_Journals_by_Louisa_May_Alcott.pkl,Pythia,70M,-1,7.992977,-4.242461,8.605929,4.4096894,1.9773117,6.451868,10.864108
Memoirs of General William T. Sherman — Complete by William T. Sherman,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Memoirs_of_General_William_T__Sherman___Complete_by_William_T__Sherman.pkl,Pythia,70M,0,6.432353,0.68809104,5.4365697,4.5042996,0.5900464,5.951834,7.5343256
Memoirs of Napoleon Bonaparte — Complete by Louis Antoine Fauvelet de Bourrienne,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Memoirs_of_Napoleon_Bonaparte___Complete_by_Louis_Antoine_Fauvelet_de_Bourrienne.pkl,Pythia,70M,-1,7.0411735,0.15264072,5.948539,4.491516,0.721743,6.254811,7.7550845
My Life — Volume 1 by Richard Wagner,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/My_Life___Volume_1_by_Richard_Wagner.pkl,Pythia,70M,10,8.429001,-2.7880285,7.8033266,3.908031,2.2984848,6.0030956,9.224671
My Life and Work by Henry Ford and Samuel Crowther,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/My_Life_and_Work_by_Henry_Ford_and_Samuel_Crowther.pkl,Pythia,70M,3,10.880864,0.48368874,7.0355606,3.8389573,2.5783544,3.993343,6.363921
"My Memoirs, Vol. V, 1831 to 1832 by Alexandre Dumas",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/My_Memoirs__Vol__V__1831_to_1832_by_Alexandre_Dumas.pkl,Pythia,70M,27,6.989574,-2.8044643,7.8914647,4.6094337,2.0715508,6.8340864,9.859694
"Narrative of the Life of Frederick Douglass, an American Slave by Douglass",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Narrative_of_the_Life_of_Frederick_Douglass__an_American_Slave_by_Douglass.pkl,Pythia,70M,25,7.5009623,-2.8274395,7.965857,4.1669555,1.9673913,6.269669,9.86165
Plutarch: Lives of the noble Grecians and Romans by Plutarch,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Plutarch__Lives_of_the_noble_Grecians_and_Romans_by_Plutarch.pkl,Pythia,70M,8,6.901748,0.3691449,5.7519975,4.561849,0.55731815,6.338636,7.6024375
Queen Victoria by Lytton Strachey,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Queen_Victoria_by_Lytton_Strachey.pkl,Pythia,70M,27,7.758911,-3.4168274,8.439363,4.620573,2.150061,6.517933,10.1834545
Rizal's own story of his life by José Rizal,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Rizal_s_own_story_of_his_life_by_José_Rizal.pkl,Pythia,70M,18,7.812299,-4.1508,8.749529,4.279368,1.9288666,6.8019753,10.792352
The Autobiography of Goethe by Johann Wolfgang von Goethe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/The_Autobiography_of_Goethe_by_Johann_Wolfgang_von_Goethe.pkl,Pythia,70M,10,8.4810295,-2.637177,7.7398396,3.8505352,2.2976792,6.0135803,9.107081
The Education of Henry Adams by Henry Adams,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/The_Education_of_Henry_Adams_by_Henry_Adams.pkl,Pythia,70M,9,8.69762,-1.8201969,7.800227,3.7565465,2.2296548,5.349086,8.1237755
The Life and Work of Susan B. Anthony (Volume 1 of 2) by Ida Husted Harper,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/The_Life_and_Work_of_Susan_B__Anthony__Volume_1_of_2__by_Ida_Husted_Harper.pkl,Pythia,70M,25,8.017321,-3.117898,8.254495,4.192135,1.9646748,6.0617785,9.880916
The Life of Charlotte Brontë — Volume 1 by Elizabeth Cleghorn Gaskell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/The_Life_of_Charlotte_Brontë___Volume_1_by_Elizabeth_Cleghorn_Gaskell.pkl,Pythia,70M,-1,8.381931,-3.4912484,8.492378,4.3701024,2.3795247,6.134895,10.208201
"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Complete by Casanova",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/The_Memoirs_of_Jacques_Casanova_de_Seingalt__1725_1798__Complete_by_Casanova.pkl,Pythia,70M,22,8.3229475,-4.9900093,8.626413,4.898113,2.6721034,6.242438,11.58386
The Story of My Life by Helen Keller,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/The_Story_of_My_Life_by_Helen_Keller.pkl,Pythia,70M,18,8.0923815,-4.2381263,8.669644,4.382106,1.9992763,6.454906,10.944886
Twelve Years a Slave by Solomon Northup,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Twelve_Years_a_Slave_by_Solomon_Northup.pkl,Pythia,70M,25,7.3701334,-2.8562558,7.923288,4.141012,1.9752094,6.3029776,9.891395
Up from Slavery: An Autobiography by Booker T. Washington,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Biographies and Autobiographies/Up_from_Slavery__An_Autobiography_by_Booker_T__Washington.pkl,Pythia,70M,25,7.989687,-3.1950524,8.238764,4.1698956,1.9544356,6.0436077,9.878002
A Connecticut Yankee in King Arthur's Court by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/A_Connecticut_Yankee_in_King_Arthur_s_Court_by_Mark_Twain.pkl",Pythia,70M,-1,6.226567,-4.5483785,7.5543942,4.4548573,1.6351143,6.9733834,11.207862
Adventures of Bindle by Herbert George Jenkins,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Adventures_of_Bindle_by_Herbert_George_Jenkins.pkl",Pythia,70M,32,6.5225644,-6.122405,8.248343,4.0295825,1.5245924,6.8992558,12.123641
Cranford by Elizabeth Cleghorn Gaskell,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Cranford_by_Elizabeth_Cleghorn_Gaskell.pkl",Pythia,70M,-1,7.526687,-5.157278,8.4995775,4.6886535,2.2191727,6.766079,11.36199
Eliza by Barry Pain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Eliza_by_Barry_Pain.pkl",Pythia,70M,-1,7.4892573,-5.5548487,8.564181,4.528443,2.1005073,6.6766214,11.858345
Fables for the Frivolous by Guy Wetmore Carryl,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Fables_for_the_Frivolous_by_Guy_Wetmore_Carryl.pkl",Pythia,70M,30,6.405497,-4.630728,7.8321204,4.4863424,2.2354963,7.133989,11.156545
How Private George W. Peck Put Down the Rebellion by George W. Peck,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/How_Private_George_W__Peck_Put_Down_the_Rebellion_by_George_W__Peck.pkl",Pythia,70M,-1,6.005211,-5.230802,7.5383263,4.318534,1.6438178,6.940716,11.563898
Love Among the Chickens by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Love_Among_the_Chickens_by_P__G__Wodehouse.pkl",Pythia,70M,29,7.05942,-6.1666646,8.53725,4.086966,1.6752762,6.762748,11.999469
Miss Mapp by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Miss_Mapp_by_E__F__Benson.pkl",Pythia,70M,28,7.2490873,-5.084299,8.687037,4.7625265,2.2737026,7.136217,11.461058
Mr. Punch's Golf Stories by J. A. Hammerton,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Mr__Punch_s_Golf_Stories_by_J__A__Hammerton.pkl",Pythia,70M,33,6.332833,-6.3527293,8.174627,3.9146423,1.3715408,7.030862,12.192395
Queen Lucia by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Queen_Lucia_by_E__F__Benson.pkl",Pythia,70M,28,7.32698,-5.2120843,8.712052,4.751849,2.2574856,7.1793694,11.462685
"Right Ho, Jeeves by P. G. Wodehouse","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Right_Ho__Jeeves_by_P__G__Wodehouse.pkl",Pythia,70M,-1,7.390027,-5.922455,8.687531,4.2951646,1.9348304,6.6500907,12.044698
"She Stoops to Conquer; Or, The Mistakes of a Night: A Comedy by Oliver Goldsmith","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/She_Stoops_to_Conquer__Or__The_Mistakes_of_a_Night__A_Comedy_by_Oliver_Goldsmith.pkl",Pythia,70M,31,7.695177,-4.932116,8.27476,4.782405,2.3512242,6.6490026,11.448547
The Adventures of Sally by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/The_Adventures_of_Sally_by_P__G__Wodehouse.pkl",Pythia,70M,29,7.0383043,-6.027323,8.637515,4.1373935,1.7657542,6.9366817,11.975664
"The Adventures of Tom Sawyer, Complete by Mark Twain","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/The_Adventures_of_Tom_Sawyer__Complete_by_Mark_Twain.pkl",Pythia,70M,19,5.350776,-5.9760323,7.463521,4.2545986,1.5301775,7.566232,12.104497
The Book of Nonsense by Edward Lear,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/The_Book_of_Nonsense_by_Edward_Lear.pkl",Pythia,70M,19,5.0993576,-4.9612126,7.1408873,4.633483,1.5610458,7.8244457,11.60613
The Diary of a Nobody by George Grossmith and Weedon Grossmith,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/The_Diary_of_a_Nobody_by_George_Grossmith_and_Weedon_Grossmith.pkl",Pythia,70M,-1,7.4921155,-5.713899,8.524792,4.3784685,1.9544482,6.64912,11.885224
The Importance of Being Earnest: A Trivial Comedy for Serious People by Oscar Wilde,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/The_Importance_of_Being_Earnest__A_Trivial_Comedy_for_Serious_People_by_Oscar_Wilde.pkl",Pythia,70M,22,7.7692566,-5.868515,8.743789,4.422186,2.1218107,6.3499,12.027786
The Innocents Abroad by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/The_Innocents_Abroad_by_Mark_Twain.pkl",Pythia,70M,-1,6.31606,-2.8366692,7.331631,4.1456723,1.8946948,6.995142,9.837235
The Inventions of the Idiot by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/The_Inventions_of_the_Idiot_by_John_Kendrick_Bangs.pkl",Pythia,70M,26,7.542272,-3.7783265,8.377517,4.167488,1.8974124,6.3561606,10.742342
The Jest Book by Mark Lemon,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/The_Jest_Book_by_Mark_Lemon.pkl",Pythia,70M,27,7.3361125,-3.6166632,8.234744,4.577509,2.120859,6.572108,10.231675
The Pickwick Papers by Charles Dickens,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/The_Pickwick_Papers_by_Charles_Dickens.pkl",Pythia,70M,31,7.0452375,-4.4090204,8.115909,4.447784,2.3306682,6.652685,11.238566
The Pursuit of the House-Boat by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/The_Pursuit_of_the_House_Boat_by_John_Kendrick_Bangs.pkl",Pythia,70M,22,7.9257345,-5.844261,8.582569,4.3105364,2.014403,6.264271,11.960751
Three Men in a Boat (To Say Nothing of the Dog) by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Three_Men_in_a_Boat__To_Say_Nothing_of_the_Dog__by_Jerome_K__Jerome.pkl",Pythia,70M,19,5.4267573,-5.773357,7.3470764,4.3370223,1.5449008,7.529177,12.081186
Three men on the bummel by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Three_men_on_the_bummel_by_Jerome_K__Jerome.pkl",Pythia,70M,-1,6.4442267,-5.816825,8.091504,4.1690035,1.76802,6.6915274,11.634675
"Vice Versa; or, A Lesson to Fathers by F. Anstey","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Comedy, humourous novels/Vice_Versa__or__A_Lesson_to_Fathers_by_F__Anstey.pkl",Pythia,70M,31,7.202822,-4.6692586,8.215692,4.4421086,2.2942927,6.6240115,11.349812
A Study in Scarlet by Arthur Conan Doyle,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Detective and Mystery Stories/A_Study_in_Scarlet_by_Arthur_Conan_Doyle.pkl,Pythia,70M,-1,7.8977804,-5.4368553,8.420496,4.441561,2.3319924,6.2509675,11.737909
Daredevil by Leslie Charteris,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Detective and Mystery Stories/Daredevil_by_Leslie_Charteris.pkl,Pythia,70M,-1,6.432612,-5.814063,8.115689,3.6095269,1.7342505,7.2317877,11.535503
Fantômas by Pierre Souvestre and Marcel Allain,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Detective and Mystery Stories/Fantômas_by_Pierre_Souvestre_and_Marcel_Allain.pkl,Pythia,70M,22,8.012284,-6.093536,8.612578,4.2730618,2.0747807,6.1260133,12.12021
Poirot Investigates by Agatha Christie,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Detective and Mystery Stories/Poirot_Investigates_by_Agatha_Christie.pkl,Pythia,70M,22,7.930153,-6.2498536,8.70069,4.218557,2.0469387,6.1489663,12.179265
Room 13 by Edgar Wallace,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Detective and Mystery Stories/Room_13_by_Edgar_Wallace.pkl,Pythia,70M,-1,7.1785502,-6.4782944,8.412492,3.9904544,1.646217,6.5979533,12.26296
The Adventures of Sherlock Holmes by Arthur Conan Doyle,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Detective and Mystery Stories/The_Adventures_of_Sherlock_Holmes_by_Arthur_Conan_Doyle.pkl,Pythia,70M,22,8.075434,-5.9488664,8.570599,4.416874,2.2409346,6.088189,12.059917
The Big Bow Mystery by Israel Zangwill,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Detective and Mystery Stories/The_Big_Bow_Mystery_by_Israel_Zangwill.pkl,Pythia,70M,23,6.662697,-3.7408311,7.96965,4.265678,2.3594117,7.066483,10.349705
The Circular Staircase by Mary Roberts Rinehart,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/70M/Detective and Mystery Stories/The_Circular_Staircase_by_Mary_Roberts_Rinehart.pkl,Pythia,70M,-1,7.6382046,-6.3252816,8.349314,4.1342673,1.8739545,6.4813375,12.311961
