book_title,genre,pkl_path,model_family,model_size,cluster,umap2_x,umap2_y,umap5_0,umap5_1,umap5_2,umap5_3,umap5_4
Autobiography of Andrew Carnegie by Andrew Carnegie,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Autobiography_of_Andrew_Carnegie_by_Andrew_Carnegie.pkl,Pythia,410M,12,4.286162,11.229535,11.001614,4.545204,4.948518,0.72335196,5.723931
Autobiography of Benjamin Franklin by Benjamin Franklin,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Autobiography_of_Benjamin_Franklin_by_Benjamin_Franklin.pkl,Pythia,410M,9,5.303224,10.495552,10.834223,5.30914,5.0357146,0.5927201,4.5125628
Boswell's Life of Johnson by James Boswell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Boswell_s_Life_of_Johnson_by_James_Boswell.pkl,Pythia,410M,-1,4.760223,12.017092,11.559109,4.923606,5.089309,1.5876901,5.075976
Life of Harriet Beecher Stowe by Harriet Beecher Stowe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Life_of_Harriet_Beecher_Stowe_by_Harriet_Beecher_Stowe.pkl,Pythia,410M,12,4.358739,12.019715,11.317085,4.4056063,4.9566464,1.0452895,5.7439756
"Louisa May Alcott : Her Life, Letters, and Journals by Louisa May Alcott",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Louisa_May_Alcott___Her_Life__Letters__and_Journals_by_Louisa_May_Alcott.pkl,Pythia,410M,12,4.488326,12.815085,11.586023,4.2685647,4.980572,1.2953472,5.747789
Memoirs of General William T. Sherman — Complete by William T. Sherman,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Memoirs_of_General_William_T__Sherman___Complete_by_William_T__Sherman.pkl,Pythia,410M,12,4.249499,10.800459,10.830711,4.7184334,4.87025,0.5247408,5.666171
Memoirs of Napoleon Bonaparte — Complete by Louis Antoine Fauvelet de Bourrienne,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Memoirs_of_Napoleon_Bonaparte___Complete_by_Louis_Antoine_Fauvelet_de_Bourrienne.pkl,Pythia,410M,-1,4.956641,9.567199,10.271403,6.00236,4.816384,0.03717247,4.1891546
My Life — Volume 1 by Richard Wagner,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/My_Life___Volume_1_by_Richard_Wagner.pkl,Pythia,410M,-1,5.806653,11.559865,12.13567,5.2999306,4.309992,0.90702266,4.5373216
My Life and Work by Henry Ford and Samuel Crowther,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/My_Life_and_Work_by_Henry_Ford_and_Samuel_Crowther.pkl,Pythia,410M,-1,4.380283,8.58618,9.084793,6.125349,5.164031,-0.34302494,4.5626965
"My Memoirs, Vol. V, 1831 to 1832 by Alexandre Dumas",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/My_Memoirs__Vol__V__1831_to_1832_by_Alexandre_Dumas.pkl,Pythia,410M,7,5.8962684,11.495745,12.34984,5.5488887,4.112982,0.8181225,4.1755185
"Narrative of the Life of Frederick Douglass, an American Slave by Douglass",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Narrative_of_the_Life_of_Frederick_Douglass__an_American_Slave_by_Douglass.pkl,Pythia,410M,12,4.488489,11.166493,11.066714,4.4743547,5.028554,0.7111023,5.589983
Plutarch: Lives of the noble Grecians and Romans by Plutarch,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Plutarch__Lives_of_the_noble_Grecians_and_Romans_by_Plutarch.pkl,Pythia,410M,2,9.371316,9.1589775,12.050727,6.4982076,4.5017633,0.41650844,1.7982279
Queen Victoria by Lytton Strachey,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Queen_Victoria_by_Lytton_Strachey.pkl,Pythia,410M,26,4.676869,12.516377,11.7691,4.6761,5.067337,1.614291,5.2575603
Rizal's own story of his life by José Rizal,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Rizal_s_own_story_of_his_life_by_José_Rizal.pkl,Pythia,410M,-1,6.466989,11.796406,12.369736,5.435258,4.1156664,0.5672052,4.0944343
The Autobiography of Goethe by Johann Wolfgang von Goethe,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/The_Autobiography_of_Goethe_by_Johann_Wolfgang_von_Goethe.pkl,Pythia,410M,-1,6.1407356,10.471398,11.298192,5.0942945,4.946159,0.6385705,4.304358
The Education of Henry Adams by Henry Adams,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/The_Education_of_Henry_Adams_by_Henry_Adams.pkl,Pythia,410M,10,5.4237337,10.104539,10.302822,5.2858133,5.2853203,0.389395,4.668442
The Life and Work of Susan B. Anthony (Volume 1 of 2) by Ida Husted Harper,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/The_Life_and_Work_of_Susan_B__Anthony__Volume_1_of_2__by_Ida_Husted_Harper.pkl,Pythia,410M,12,4.2956533,11.347498,11.080606,4.527591,4.9195943,0.8076497,5.76091
The Life of Charlotte Brontë — Volume 1 by Elizabeth Cleghorn Gaskell,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/The_Life_of_Charlotte_Brontë___Volume_1_by_Elizabeth_Cleghorn_Gaskell.pkl,Pythia,410M,26,4.8273206,12.202945,11.692396,4.740106,4.928003,1.4589608,5.220405
"The Memoirs of Jacques Casanova de Seingalt, 1725-1798. Complete by Casanova",Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/The_Memoirs_of_Jacques_Casanova_de_Seingalt__1725_1798__Complete_by_Casanova.pkl,Pythia,410M,7,5.59923,11.835631,12.41069,5.5326486,4.178402,1.0344619,4.2811947
The Story of My Life by Helen Keller,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/The_Story_of_My_Life_by_Helen_Keller.pkl,Pythia,410M,12,4.4272614,12.798582,11.5563,4.302351,4.9591713,1.2687404,5.75917
Twelve Years a Slave by Solomon Northup,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Twelve_Years_a_Slave_by_Solomon_Northup.pkl,Pythia,410M,12,4.540833,11.107563,11.104543,4.476347,5.0299993,0.6567877,5.4916267
Up from Slavery: An Autobiography by Booker T. Washington,Biographies and Autobiographies,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Biographies and Autobiographies/Up_from_Slavery__An_Autobiography_by_Booker_T__Washington.pkl,Pythia,410M,12,4.333606,11.150087,10.949253,4.5783844,4.9560857,0.68155175,5.70076
A Connecticut Yankee in King Arthur's Court by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/A_Connecticut_Yankee_in_King_Arthur_s_Court_by_Mark_Twain.pkl",Pythia,410M,27,7.2458153,12.40063,12.633915,4.3278866,4.667696,0.7972024,3.88058
Adventures of Bindle by Herbert George Jenkins,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Adventures_of_Bindle_by_Herbert_George_Jenkins.pkl",Pythia,410M,-1,5.9184694,15.2057295,12.911137,3.15656,4.67634,1.7164819,5.8487477
Cranford by Elizabeth Cleghorn Gaskell,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Cranford_by_Elizabeth_Cleghorn_Gaskell.pkl",Pythia,410M,35,4.8964,13.420592,12.243152,4.1817636,5.0682964,2.0506923,5.471592
Eliza by Barry Pain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Eliza_by_Barry_Pain.pkl",Pythia,410M,36,4.875736,14.140366,12.438786,3.892617,4.8935204,2.1964548,5.8612576
Fables for the Frivolous by Guy Wetmore Carryl,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Fables_for_the_Frivolous_by_Guy_Wetmore_Carryl.pkl",Pythia,410M,27,7.3328667,12.498704,12.66015,4.1434507,4.710897,0.77797204,3.9899313
How Private George W. Peck Put Down the Rebellion by George W. Peck,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/How_Private_George_W__Peck_Put_Down_the_Rebellion_by_George_W__Peck.pkl",Pythia,410M,-1,6.839633,15.184519,13.000511,2.6013174,4.935652,1.2013652,5.527285
Love Among the Chickens by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Love_Among_the_Chickens_by_P__G__Wodehouse.pkl",Pythia,410M,-1,5.1779456,14.170503,12.481195,3.6909804,4.996971,2.0749214,5.736559
Miss Mapp by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Miss_Mapp_by_E__F__Benson.pkl",Pythia,410M,-1,5.067052,13.805178,12.443403,3.9779878,4.8627963,1.863207,5.5839624
Mr. Punch's Golf Stories by J. A. Hammerton,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Mr__Punch_s_Golf_Stories_by_J__A__Hammerton.pkl",Pythia,410M,-1,6.3802357,15.412346,12.928488,2.7458136,4.6630526,1.2555559,5.869189
Queen Lucia by E. F. Benson,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Queen_Lucia_by_E__F__Benson.pkl",Pythia,410M,35,4.937949,13.739262,12.448643,3.9603474,4.917796,1.9184866,5.604368
"Right Ho, Jeeves by P. G. Wodehouse","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Right_Ho__Jeeves_by_P__G__Wodehouse.pkl",Pythia,410M,-1,5.2326536,14.500724,12.577705,3.6075041,4.773156,1.8677826,5.8206534
"She Stoops to Conquer; Or, The Mistakes of a Night: A Comedy by Oliver Goldsmith","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/She_Stoops_to_Conquer__Or__The_Mistakes_of_a_Night__A_Comedy_by_Oliver_Goldsmith.pkl",Pythia,410M,32,5.4059267,13.174549,12.539545,4.433203,5.193065,2.2395115,4.9944825
The Adventures of Sally by P. G. Wodehouse,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/The_Adventures_of_Sally_by_P__G__Wodehouse.pkl",Pythia,410M,29,5.371275,14.773762,12.588089,3.5109003,4.5921326,1.7007835,5.94254
"The Adventures of Tom Sawyer, Complete by Mark Twain","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/The_Adventures_of_Tom_Sawyer__Complete_by_Mark_Twain.pkl",Pythia,410M,-1,6.322498,14.263438,13.179561,3.490594,4.933055,1.9013668,4.889841
The Book of Nonsense by Edward Lear,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/The_Book_of_Nonsense_by_Edward_Lear.pkl",Pythia,410M,16,6.940597,11.348598,11.985991,4.507033,4.7456336,0.533921,4.0087094
The Diary of a Nobody by George Grossmith and Weedon Grossmith,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/The_Diary_of_a_Nobody_by_George_Grossmith_and_Weedon_Grossmith.pkl",Pythia,410M,36,5.2564383,14.237586,12.508687,3.7352467,5.0243154,2.1229193,5.6935887
The Importance of Being Earnest: A Trivial Comedy for Serious People by Oscar Wilde,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/The_Importance_of_Being_Earnest__A_Trivial_Comedy_for_Serious_People_by_Oscar_Wilde.pkl",Pythia,410M,36,4.731301,14.2256775,12.393157,3.8536668,4.986165,2.403494,5.932998
The Innocents Abroad by Mark Twain,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/The_Innocents_Abroad_by_Mark_Twain.pkl",Pythia,410M,-1,7.2444863,12.097503,12.455339,4.382005,4.5951953,0.57001853,3.894569
The Inventions of the Idiot by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/The_Inventions_of_the_Idiot_by_John_Kendrick_Bangs.pkl",Pythia,410M,23,5.7699327,14.662753,12.148357,3.6166062,4.5083117,1.0504364,5.832753
The Jest Book by Mark Lemon,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/The_Jest_Book_by_Mark_Lemon.pkl",Pythia,410M,26,4.92149,12.932784,11.882362,4.5522003,5.1143303,1.7491094,5.2585344
The Pickwick Papers by Charles Dickens,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/The_Pickwick_Papers_by_Charles_Dickens.pkl",Pythia,410M,35,5.2114205,13.8159685,12.41812,4.0017347,5.1417556,2.1519523,5.4310346
The Pursuit of the House-Boat by John Kendrick Bangs,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/The_Pursuit_of_the_House_Boat_by_John_Kendrick_Bangs.pkl",Pythia,410M,-1,4.638422,13.913922,11.9973,3.8803427,4.952494,1.748394,5.9243746
Three Men in a Boat (To Say Nothing of the Dog) by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Three_Men_in_a_Boat__To_Say_Nothing_of_the_Dog__by_Jerome_K__Jerome.pkl",Pythia,410M,-1,6.4652767,13.741039,13.095102,3.5734413,4.791136,1.7202462,4.6327386
Three men on the bummel by Jerome K. Jerome,"Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Three_men_on_the_bummel_by_Jerome_K__Jerome.pkl",Pythia,410M,-1,5.8097367,14.241497,12.625857,3.4876442,4.898559,1.5842725,5.320097
"Vice Versa; or, A Lesson to Fathers by F. Anstey","Comedy, humourous novels","/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Comedy, humourous novels/Vice_Versa__or__A_Lesson_to_Fathers_by_F__Anstey.pkl",Pythia,410M,35,5.2962613,13.9294815,12.484712,3.7768111,5.1214013,2.0951226,5.5032253
A Study in Scarlet by Arthur Conan Doyle,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Detective and Mystery Stories/A_Study_in_Scarlet_by_Arthur_Conan_Doyle.pkl,Pythia,410M,35,5.5434785,13.535164,12.453408,3.9989636,5.081269,2.3127682,5.3086257
Daredevil by Leslie Charteris,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Detective and Mystery Stories/Daredevil_by_Leslie_Charteris.pkl,Pythia,410M,-1,6.5577474,14.672639,12.811537,3.3388257,4.368794,1.2109362,5.437322
Fantômas by Pierre Souvestre and Marcel Allain,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Detective and Mystery Stories/Fantômas_by_Pierre_Souvestre_and_Marcel_Allain.pkl,Pythia,410M,36,4.7262154,14.452631,12.433615,3.7406814,4.859816,2.3188877,6.072423
Poirot Investigates by Agatha Christie,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Detective and Mystery Stories/Poirot_Investigates_by_Agatha_Christie.pkl,Pythia,410M,36,4.952101,14.568816,12.547656,3.6401126,4.916626,2.2839613,6.006593
Room 13 by Edgar Wallace,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Detective and Mystery Stories/Room_13_by_Edgar_Wallace.pkl,Pythia,410M,-1,5.2853193,15.0289135,12.586053,3.3265603,4.645835,1.7897769,6.0845146
The Adventures of Sherlock Holmes by Arthur Conan Doyle,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Detective and Mystery Stories/The_Adventures_of_Sherlock_Holmes_by_Arthur_Conan_Doyle.pkl,Pythia,410M,36,4.7951636,14.1580305,12.397769,3.8764837,5.0108056,2.4237192,5.878197
The Big Bow Mystery by Israel Zangwill,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Detective and Mystery Stories/The_Big_Bow_Mystery_by_Israel_Zangwill.pkl,Pythia,410M,35,5.1848807,13.519694,12.315459,3.986579,5.1006904,1.9210314,5.4898453
The Circular Staircase by Mary Roberts Rinehart,Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Detective and Mystery Stories/The_Circular_Staircase_by_Mary_Roberts_Rinehart.pkl,Pythia,410M,36,4.7892094,14.683227,12.519262,3.4236753,4.7016115,2.2245018,6.168238
"The Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar by Maurice Leblanc",Detective and Mystery Stories,/home/hj2742/Emergence/outputs_embeddings_all_with_chunks/Pythia/410M/Detective and Mystery Stories/The_Extraordinary_Adventures_of_Arsène_Lupin__Gentleman_Burglar_by_Maurice_Leblanc.pkl,Pythia,410M,7,5.8750896,11.747761,12.437367,5.478952,4.0959325,0.9321795,4.311372
