parent,child,lambda_val,child_size
500,47,1.470784168907994,1
500,67,1.5248734739191159,1
500,1,1.5251566523900388,1
500,32,1.5508104317146,1
500,6,1.6264579496681306,1
500,404,1.6824653389224036,1
500,501,1.7599821866723668,262
500,502,1.7599821866723668,232
501,45,1.8075732007104435,1
502,365,1.7599821866723668,1
501,503,1.8407578916573446,13
501,504,1.8407578916573446,248
502,367,1.8080911540411542,1
503,406,2.9204230453261193,1
504,163,1.8871843145184803,1
502,435,1.8129315577272918,1
503,505,3.328448860739036,5
503,506,3.328448860739036,7
504,223,1.912502270987662,1
502,495,1.847841414165856,1
505,11,3.328448860739036,1
505,408,3.328448860739036,1
505,351,3.328448860739036,1
505,29,3.328448860739036,1
505,362,3.328448860739036,1
506,30,3.638366190761108,1
504,40,1.9417975400752399,1
502,457,1.8539886766140248,1
506,335,3.881920810279927,1
504,284,1.9623346922218596,1
504,437,1.9623346922218596,1
502,75,2.0053250912225655,1
506,327,22.132836277661127,1
506,336,22.132836277661127,1
506,338,22.132836277661127,1
506,363,22.132836277661127,1
506,337,22.132836277661127,1
504,507,1.9799506383648358,96
504,508,1.9799506383648358,147
502,357,2.0511433479768004,1
507,509,2.115573241580374,6
507,510,2.115573241580374,90
508,422,2.0112402755527623,1
502,274,2.0988034515625826,1
509,159,2.115573241580374,1
510,511,2.2539820331031866,11
510,512,2.2539820331031866,79
508,366,2.140788284886168,1
502,442,2.1015769407115905,1
509,471,2.4357453854055144,1
509,156,2.4357453854055144,1
509,451,2.4357453854055144,1
509,171,2.4357453854055144,1
509,455,2.4357453854055144,1
511,167,3.755037644397458,1
512,513,2.4140581744485927,9
512,514,2.4140581744485927,70
508,251,2.316274688633688,1
502,370,2.109429795020394,1
511,164,4.075883663279299,1
513,126,3.0729808194803403,1
514,152,2.6119334819512994,1
508,35,2.316274688633688,1
502,375,2.1190629596905457,1
511,166,4.213623959716873,1
513,168,6.150005844555197,1
514,137,2.7948051680092765,1
508,515,2.418066476068068,126
508,516,2.418066476068068,17
502,250,2.2262350733519547,1
511,153,8.60122420212322,1
513,439,7.580180686907439,1
514,517,2.8667634323171063,51
514,518,2.8667634323171063,17
515,196,2.418066476068068,1
516,178,2.6768158201387258,1
516,346,2.6768158201387258,1
516,193,2.6768158201387258,1
516,384,2.6768158201387258,1
502,50,2.2262350733519547,1
511,39,12.328531079203476,1
513,211,9.147712297907514,1
517,369,2.8667634323171063,1
518,333,3.428208981502032,1
515,323,2.48717639494741,1
516,470,3.3389219834075576,1
502,177,2.228840248372181,1
511,469,12.36006067413012,1
513,447,10.094820004058072,1
513,356,10.094820004058072,1
513,440,10.094820004058072,1
513,438,10.094820004058072,1
513,326,10.094820004058072,1
517,358,2.8667634323171063,1
518,34,3.6705964892645997,1
515,371,2.5171604961386316,1
515,145,2.5171604961386316,1
515,42,2.5171604961386316,1
516,199,3.4390050180689324,1
502,352,2.2428743470434545,1
511,158,13.558411129933486,1
511,466,13.558411129933486,1
511,165,13.558411129933486,1
511,169,13.558411129933486,1
511,474,13.558411129933486,1
517,329,2.949767428910754,1
518,162,4.800074673797484,1
515,519,2.5605981286105717,12
515,520,2.5605981286105717,109
516,444,3.4630957071795536,1
502,389,2.3127810057343523,1
517,521,2.972573317962493,6
517,522,2.972573317962493,42
518,432,4.880225448176536,1
519,28,3.181318754455412,1
520,27,2.654919438467891,1
516,467,3.8116524941817573,1
502,331,2.4016662768240282,1
521,206,4.663609957671809,1
522,523,3.03001811994985,19
522,524,3.03001811994985,23
518,46,4.921060736866789,1
519,49,3.8288582477818345,1
520,403,2.654919438467891,1
516,15,3.9083861973157132,1
502,232,2.4101183541677873,1
521,246,5.350386833450729,1
521,230,5.350386833450729,1
521,241,5.350386833450729,1
521,237,5.350386833450729,1
521,238,5.350386833450729,1
523,41,3.62747770297692,1
524,228,3.03001811994985,1
518,354,6.061182459320348,1
519,31,4.637227361104491,1
520,217,2.6668796571414135,1
516,396,4.774628432879567,1
502,189,2.444255483175348,1
523,160,3.751845521819039,1
524,525,3.2436766709783305,10
524,526,3.2436766709783305,12
518,37,7.3210712874128685,1
519,48,4.780916097447687,1
520,413,2.698764486814802,1
520,402,2.698764486814802,1
516,376,5.527464491741588,1
502,482,2.472750233537072,1
523,231,3.884455081332633,1
525,242,3.2436766709783305,1
526,144,3.536269208604279,1
518,342,7.532597134585845,1
519,38,5.271485693619102,1
520,449,2.8449192957571308,1
516,14,5.639761636120683,1
502,487,2.472750233537072,1
523,318,3.88757766777061,1
525,229,5.0146919374455985,1
526,233,3.8492093531622458,1
518,443,7.651549576045095,1
519,236,7.032808648675341,1
520,527,2.900041887442729,8
520,528,2.900041887442729,95
516,170,6.55259521624415,1
516,18,6.55259521624415,1
516,8,6.55259521624415,1
516,387,6.55259521624415,1
516,186,6.55259521624415,1
502,114,2.4841774524891003,1
523,245,3.9774271963344985,1
525,132,5.458050181272951,1
526,361,4.239580612516645,1
518,188,7.751987821993603,1
519,44,7.088462307568332,1
527,458,3.5171705742568244,1
528,529,2.9174626665857257,24
528,530,2.9174626665857257,71
502,433,2.5071826862507356,1
523,151,4.345836733951479,1
525,148,8.127321733174503,1
526,226,4.283135430826659,1
518,0,7.811286636952029,1
519,26,7.478089307645877,1
519,172,7.478089307645877,1
519,33,7.478089307645877,1
519,460,7.478089307645877,1
519,355,7.478089307645877,1
527,293,3.5171705742568244,1
529,373,3.0658043815412657,1
530,420,2.9327304667483887,1
502,531,2.5128822488310334,199
502,532,2.5128822488310334,10
523,431,4.516349956690407,1
525,472,8.509754523066311,1
526,221,4.283135430826659,1
518,83,8.90608710038529,1
527,459,3.644681673503917,1
527,461,3.644681673503917,1
527,454,3.644681673503917,1
527,453,3.644681673503917,1
527,463,3.644681673503917,1
527,468,3.644681673503917,1
529,359,3.353495499526396,1
529,129,3.353495499526396,1
529,149,3.353495499526396,1
529,360,3.353495499526396,1
530,533,2.9476144187256272,5
530,534,2.9476144187256272,65
531,142,2.5128822488310334,1
532,425,2.5243286961697695,1
523,234,6.270582368629329,1
525,13,11.903082527176593,1
525,147,11.903082527176593,1
525,143,11.903082527176593,1
525,138,11.903082527176593,1
525,146,11.903082527176593,1
526,247,5.125035802152797,1
518,92,9.510516545383098,1
518,427,9.510516545383098,1
518,21,9.510516545383098,1
518,23,9.510516545383098,1
518,9,9.510516545383098,1
529,302,3.5673585323060957,1
533,418,3.41250699563212,1
533,411,3.41250699563212,1
533,401,3.41250699563212,1
533,419,3.41250699563212,1
533,421,3.41250699563212,1
534,535,2.9650255470861,14
534,536,2.9650255470861,51
531,22,2.5146394862527863,1
532,16,2.571570773744761,1
523,150,6.92267131384138,1
526,227,6.186501874244304,1
529,310,3.6282001693763783,1
535,306,2.9650255470861,1
536,36,3.0417301376310295,1
531,239,2.5488352507028273,1
532,81,2.725956785889965,1
532,372,2.725956785889965,1
523,243,7.54559624450402,1
526,249,6.411825630509087,1
526,225,6.411825630509087,1
526,240,6.411825630509087,1
526,244,6.411825630509087,1
526,456,6.411825630509087,1
529,252,3.73046901355463,1
535,218,3.4709059491785546,1
536,214,3.052215906213855,1
531,2,2.5560606415029232,1
532,348,2.843548865187278,1
523,248,7.787735804763923,1
529,446,3.8546966408031453,1
535,210,3.719692017465458,1
535,202,3.719692017465458,1
535,224,3.719692017465458,1
536,297,3.171918580923351,1
531,428,2.5998335590430433,1
532,429,2.843548865187278,1
532,452,2.843548865187278,1
532,96,2.843548865187278,1
532,77,2.843548865187278,1
532,183,2.843548865187278,1
523,464,7.844882497214037,1
529,417,4.051630703716191,1
535,423,4.602153595546461,1
536,322,3.309997373518974,1
531,72,2.6241413432091365,1
523,235,7.844882497214037,1
529,473,4.2411865958157895,1
535,215,5.208070582884445,1
536,537,3.37154678513982,12
536,538,3.37154678513982,35
531,180,2.685402225389835,1
523,161,8.553364247687147,1
529,416,4.272289343646561,1
535,410,5.5828674580451825,1
535,424,5.5828674580451825,1
537,295,3.835128479694658,1
538,311,3.37154678513982,1
531,94,2.6998088264076223,1
523,174,9.179798423664863,1
523,157,9.179798423664863,1
523,155,9.179798423664863,1
523,154,9.179798423664863,1
523,173,9.179798423664863,1
529,25,4.347649573885549,1
535,203,5.5828674580451825,1
535,207,5.5828674580451825,1
535,204,5.5828674580451825,1
535,220,5.5828674580451825,1
535,219,5.5828674580451825,1
537,307,3.9758719766970136,1
538,539,3.6863489682703197,25
538,540,3.6863489682703197,9
531,181,2.756644293838869,1
531,121,2.756644293838869,1
529,68,5.399823724812861,1
537,205,4.255155653410881,1
539,292,3.746398864993334,1
540,314,4.236924409189403,1
540,222,4.236924409189403,1
540,305,4.236924409189403,1
531,368,2.79584471031756,1
529,303,5.4926161276753955,1
537,312,4.2739453478187635,1
537,201,4.2739453478187635,1
537,212,4.2739453478187635,1
537,308,4.2739453478187635,1
539,299,4.114995214474784,1
540,294,6.67465308604829,1
531,130,2.8044789853487826,1
529,409,5.595214043982938,1
529,43,5.595214043982938,1
529,285,5.595214043982938,1
529,320,5.595214043982938,1
537,200,4.2739453478187635,1
537,278,4.2739453478187635,1
537,300,4.2739453478187635,1
537,301,4.2739453478187635,1
537,315,4.2739453478187635,1
539,541,4.132135927714134,7
539,542,4.132135927714134,16
540,216,7.931297481655427,1
540,317,7.931297481655427,1
540,213,7.931297481655427,1
